¹¤ÐòÃû,×Ê²ú±àÂë,Éè±¸ID,²Ù×÷Õß,°à´Î,µçÐ¾ÐÍºÅ´úÂë,Éú²úÅú´Î,Ê±¼ä,µçÐ¾ÌõÂë,µçÐ¾Î»ÖÃ,Ô¤º¸¹¦ÂÊ,Ô¤º¸ËÙ¶È,º¸ÏßÊýÁ¿,º¸Ïß³¤¶È,Àë½¹Á¿,º¸ºó½á¹û,Ñ¹Á¦Öµ,Ô¤º¸Ì¨½×Öµ1,Ô¤º¸Ì¨½×Öµ2,Ô¤º¸Ì¨½×Öµ3,Ô¤º¸Ì¨½×Öµ4,Ô¤º¸Ì¨½×Öµ5,Ô¤º¸Ì¨½×Öµ6,Ô¤º¸Ì¨½×Öµ7,Ô¤º¸Ì¨½×Öµ8,·´À¡´úÂë,·´À¡ÐÅÏ¢
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:21:23,001CB1U0000001AB96503028,A,634.113,600.000,8.000,4.500,0.000,2.000,66.960,-0.164,-0.146,0.060,0.111,0.057,0.076,-0.002,-0.047,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:21:32,001CB1U0000001ABB6515927,B,616.594,600.000,8.000,4.500,0.000,2.000,48.320,-0.106,-0.108,0.074,0.077,0.088,0.085,-0.104,-0.062,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:21:36,001CB1U0000001AB96503044,A,0.000,600.000,8.000,4.500,0.000,2.000,65.250,-0.065,-0.187,0.087,0.029,0.179,0.027,0.419,-0.040,-1,¹¦ÂÊÒì³££¬ÂÖÀªÖµÊÇ·ñNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:21:50,001CB1U0000001ABB6512050,B,581.769,600.000,8.000,4.500,0.000,2.000,47.040,-0.076,-0.091,0.060,0.054,0.072,0.027,0.020,0.027,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:22:03,001CB1U0000001AB96503046,A,634.968,600.000,8.000,4.500,0.000,2.000,69.630,0.052,-0.039,0.053,0.044,0.078,0.015,0.035,0.008,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:22:09,001CB1U0000001AB96503048,B,617.662,600.000,8.000,4.500,0.000,2.000,47.520,0.005,0.037,0.045,0.060,0.039,0.035,-0.029,0.048,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:22:18,001CB1U0000001AB96503074,A,634.968,600.000,8.000,4.500,0.000,2.000,71.670,-0.034,-0.184,0.083,0.005,0.083,-0.012,-0.004,-0.075,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:22:25,001CB1U0000001AB96503038,B,617.235,600.000,8.000,4.500,0.000,2.000,47.360,-0.140,-0.108,0.021,0.113,0.002,0.086,-0.075,-0.026,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:22:30,001CB1U0000001AB96503032,A,635.395,600.000,8.000,4.500,0.000,2.000,67.860,-0.068,-0.129,0.047,-0.009,0.070,-0.008,0.033,-0.011,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:22:37,001CB1U0000001AB96503036,B,617.876,600.000,8.000,4.500,0.000,2.000,46.720,-0.044,-0.019,-0.073,0.056,-0.046,0.020,-0.029,0.032,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:22:44,001CB1U0000001AB96503060,A,635.395,600.000,8.000,4.500,0.000,2.000,65.490,-0.023,-0.061,0.036,0.087,0.035,0.068,0.063,0.045,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:22:50,001CB1U0000001AB96503084,B,617.662,600.000,8.000,4.500,0.000,2.000,47.040,-0.105,-0.064,0.013,0.010,0.003,0.007,-0.055,0.021,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:22:54,001CB1U0000001AB96503040,A,634.113,600.000,8.000,4.500,0.000,2.000,66.600,-0.172,-0.136,-0.009,0.068,0.014,0.056,-0.006,-0.036,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:23:00,001CB1U0000001AB96503034,B,617.876,600.000,8.000,4.500,0.000,2.000,47.360,-0.157,-0.170,-0.074,0.060,-0.047,0.035,-0.075,-0.036,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:25:12,001CB1U0000001AB96503056,A,633.900,600.000,8.000,4.500,0.000,2.000,70.380,-0.072,-0.123,0.019,0.054,0.039,0.039,-0.008,-0.004,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:25:19,001CB1U0000001AB96503062,B,617.448,600.000,8.000,4.500,0.000,2.000,47.520,-0.037,-0.048,-0.011,0.078,-0.034,0.045,-0.040,0.015,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:25:24,001CB1U0000001ABB6512550,A,635.822,600.000,8.000,4.500,0.000,2.000,68.340,-0.101,-0.178,0.075,-0.015,0.092,-0.018,-0.029,-0.058,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:25:30,001CB1U0000001AB96503042,B,616.380,600.000,8.000,4.500,0.000,2.000,46.240,-0.006,0.015,-0.016,0.059,-0.052,0.025,-0.053,0.080,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:25:36,001CB1U0000001AB96502994,A,634.968,600.000,8.000,4.500,0.000,2.000,69.600,-0.047,-0.159,0.049,0.056,0.070,0.050,0.054,-0.033,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:25:42,001CB1U0000001AB96503058,B,617.662,600.000,8.000,4.500,0.000,2.000,46.560,-0.014,0.017,-0.007,0.041,0.009,0.014,-0.023,0.037,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:25:49,001CB1U0000001AB96503004,A,618.517,600.000,8.000,4.500,0.000,2.000,71.640,-0.028,-0.093,0.006,0.054,0.013,0.008,0.023,-0.045,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:25:55,001CB1U0000001AB96503704,B,610.398,600.000,8.000,4.500,0.000,2.000,47.680,-0.117,-0.077,-0.019,0.061,0.001,0.027,0.019,0.069,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:26:05,001CB1U0000001AB96503070,A,635.609,600.000,8.000,4.500,0.000,2.000,62.460,-0.081,-0.202,0.065,-0.010,0.114,-0.006,-0.052,-0.075,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:26:12,001CB1U0000001AB96502990,B,617.448,600.000,8.000,4.500,0.000,2.000,46.880,-0.093,-0.066,-0.007,0.089,-0.043,0.047,-0.067,-0.006,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:26:21,001CB1U0000001AB96502976,A,633.472,600.000,8.000,4.500,0.000,2.000,61.320,-0.046,-0.116,0.033,0.021,0.038,-0.001,-0.014,0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:26:28,001CB1U0000001AB96502996,B,617.448,600.000,8.000,4.500,0.000,2.000,46.880,-0.073,-0.062,-0.027,0.072,-0.050,0.049,-0.106,0.017,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:26:34,001CB1U0000001AB96503050,A,635.609,600.000,8.000,4.500,0.000,2.000,68.250,-0.024,-0.157,0.073,-0.041,0.055,-0.027,0.029,-0.033,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:26:40,001CB1U0000001AB96503082,B,605.698,600.000,8.000,4.500,0.000,2.000,47.200,-0.109,-0.087,0.004,0.028,0.031,0.053,-0.097,0.007,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:26:49,001CB1U0000001AB96502986,A,635.181,600.000,8.000,4.500,0.000,2.000,70.920,0.016,-0.165,0.066,-0.019,0.088,-0.040,-0.006,-0.056,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:26:56,001CB1U0000001AB96503002,B,617.662,600.000,8.000,4.500,0.000,2.000,47.200,-0.105,-0.079,-0.020,0.077,-0.035,0.030,-0.087,-0.039,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:27:03,001CB1U0000001AB96503068,A,635.181,600.000,8.000,4.500,0.000,2.000,71.280,-0.023,-0.088,0.058,0.069,0.060,0.034,0.044,-0.033,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:27:10,001CB1U0000001AB96503052,B,617.235,600.000,8.000,4.500,0.000,2.000,47.360,-0.083,-0.073,-0.040,0.060,-0.064,0.014,0.024,0.082,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:27:15,001CB1U0000001AB96502984,A,634.968,600.000,8.000,4.500,0.000,2.000,72.180,-0.166,-0.246,0.046,0.086,0.043,0.064,0.010,-0.034,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:27:21,001CB1U0000001AB96503012,B,617.448,600.000,8.000,4.500,0.000,2.000,47.520,-0.093,-0.076,0.007,0.111,-0.008,0.072,-0.060,-0.027,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:27:34,001CB1U0000001AB96503026,A,631.977,600.000,8.000,4.500,0.000,2.000,71.220,0.032,-0.090,0.067,-0.002,0.101,0.001,0.031,-0.004,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:27:41,001CB1U0000001AB96503078,B,617.021,600.000,8.000,4.500,0.000,2.000,47.520,-0.124,-0.056,0.029,0.054,0.037,0.033,-0.047,-0.014,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:27:47,001CB1U0000001ABC6500112,A,634.754,600.000,8.000,4.500,0.000,2.000,74.250,-0.011,-0.065,0.034,0.015,0.003,0.021,0.006,0.029,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:27:54,001CB1U0000001AB96503010,B,617.448,600.000,8.000,4.500,0.000,2.000,48.320,-0.082,-0.049,-0.012,0.104,-0.018,0.062,-0.071,0.013,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:28:18,001CB1U0000001ABB6512410,A,620.653,600.000,8.000,4.500,0.000,2.000,65.610,-0.006,-0.041,-0.023,0.008,-0.025,-0.022,-0.062,-0.118,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:28:25,001CB1U0000001AB96503066,B,611.039,600.000,8.000,4.500,0.000,2.000,47.040,-0.052,-0.064,-0.042,0.027,-0.052,0.008,-0.068,0.028,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:28:31,001CB1U0000001ABC6500082,A,632.190,600.000,8.000,4.500,0.000,2.000,60.180,-0.053,-0.160,0.074,0.005,0.082,0.013,-0.042,-0.072,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:28:38,001CB1U0000001ABB6512354,B,617.876,600.000,8.000,4.500,0.000,2.000,47.520,-0.158,-0.211,0.007,0.014,-0.003,-0.012,-0.020,0.014,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:28:45,001CB1U0000001ABC6500102,A,634.968,600.000,8.000,4.500,0.000,2.000,71.580,-0.146,-0.146,0.115,0.058,0.109,0.056,0.016,-0.030,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:28:51,001CB1U0000001ABC6500068,B,616.167,600.000,8.000,4.500,0.000,2.000,47.360,-0.124,-0.201,-0.018,-0.015,-0.045,-0.049,-0.120,-0.067,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:28:56,001CB1U0000001ABC6500116,A,634.327,600.000,8.000,4.500,0.000,2.000,71.310,-0.039,-0.130,0.064,0.017,0.099,0.004,-0.081,-0.108,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:29:03,001CB1U0000001ABB6512406,B,616.380,600.000,8.000,4.500,0.000,2.000,46.080,-0.078,-0.073,0.027,-0.003,0.024,-0.043,0.075,0.041,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:29:29,001CB1U0000001ABB6512420,A,634.327,600.000,8.000,4.500,0.000,2.000,67.830,-0.049,-0.136,0.028,-0.001,0.021,-0.035,0.139,0.129,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:29:36,001CB1U0000001ABB6512424,B,617.448,600.000,8.000,4.500,0.000,2.000,45.600,-0.086,-0.115,0.089,0.037,0.077,-0.029,-0.074,-0.027,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:29:41,001CB1U0000001ABC6500118,A,634.541,600.000,8.000,4.500,0.000,2.000,70.860,-0.083,-0.148,0.044,0.116,0.065,0.088,-0.072,-0.105,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:29:47,001CB1U0000001ABC6500114,B,604.843,600.000,8.000,4.500,0.000,2.000,47.840,-0.061,-0.098,0.067,0.029,0.067,-0.001,-0.095,-0.023,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:29:53,001CB1U0000001ABC6500126,A,631.336,600.000,8.000,4.500,0.000,2.000,66.090,-0.090,-0.103,-0.003,0.063,0.014,0.031,0.064,0.036,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:29:59,001CB1U0000001ABB6512422,B,615.953,600.000,8.000,4.500,0.000,2.000,46.240,-0.031,-0.052,-0.004,0.001,0.007,-0.027,0.006,0.049,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:30:04,001CB1U0000001ABC6500132,A,634.327,600.000,8.000,4.500,0.000,2.000,71.190,-0.135,-0.249,0.047,0.023,0.026,0.000,-0.120,-0.112,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:30:11,001CB1U0000001ABB6511916,B,576.641,600.000,8.000,4.500,0.000,2.000,46.080,-0.093,-0.191,0.020,0.040,-0.002,-0.003,0.010,0.105,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:30:35,001CB1U0000001ABC6500106,A,0.000,600.000,8.000,4.500,0.000,2.000,70.260,-0.022,-0.083,999.998,999.998,-0.014,0.007,0.025,0.066,-1,¹¦ÂÊÒì³££¬ÂÖÀªÖµÊÇ·ñNG
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:30:44,001CB1U0000001ABC6500124,B,617.662,600.000,8.000,4.500,0.000,2.000,47.680,-0.131,-0.050,-0.006,0.044,-0.014,0.011,-0.058,0.061,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:30:50,001CB1U0000001ABC6500272,A,632.618,600.000,8.000,4.500,0.000,2.000,67.470,0.052,-0.072,0.044,0.021,0.077,-0.005,-0.024,-0.044,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:30:59,001CB1U0000001ABC6500128,B,616.594,600.000,8.000,4.500,0.000,2.000,47.680,-0.061,-0.073,0.029,0.060,0.005,0.022,-0.032,0.048,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:31:03,001CB1U0000001ABC6500276,A,631.122,600.000,8.000,4.500,0.000,2.000,72.540,-0.135,-0.222,0.046,0.087,0.044,0.059,-0.076,-0.055,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:31:12,001CB1U0000001ABB6512430,B,616.808,600.000,8.000,4.500,0.000,2.000,46.720,-0.168,-0.099,-0.024,0.072,-0.066,0.063,-0.070,0.041,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:31:16,001CB1U0000001ABC6500280,A,634.541,600.000,8.000,4.500,0.000,2.000,69.420,0.062,-0.062,0.047,0.029,0.105,-0.009,0.011,-0.022,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:31:25,001CB1U0000001ABC6500270,B,616.167,600.000,8.000,4.500,0.000,2.000,47.520,-0.075,-0.019,-0.006,0.045,-0.018,0.016,-0.021,-0.008,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:31:57,001CB1U0000001ABC6500284,A,625.995,600.000,8.000,4.500,0.000,2.000,64.350,-0.044,-0.126,0.021,0.063,0.056,0.052,0.016,-0.042,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:32:06,001CB1U0000001ABC6500274,B,617.235,600.000,8.000,4.500,0.000,2.000,47.200,0.046,0.028,0.014,0.028,0.008,-0.010,-0.005,0.037,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:32:09,001CB1U0000001ABC6500288,A,634.113,600.000,8.000,4.500,0.000,2.000,65.250,-0.091,-0.145,0.084,0.037,0.082,0.036,-0.075,-0.133,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:32:19,001CB1U0000001ABC6500278,B,616.380,600.000,8.000,4.500,0.000,2.000,47.040,-0.010,-0.009,0.012,0.083,0.005,0.057,-0.002,0.016,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:32:23,001CB1U0000001ABC6500146,A,634.113,600.000,8.000,4.500,0.000,2.000,63.450,-0.071,-0.138,0.016,0.027,0.027,0.012,-0.067,-0.082,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:32:32,001CB1U0000001ABC6500282,B,617.448,600.000,8.000,4.500,0.000,2.000,47.200,0.058,0.006,0.022,0.034,0.045,0.029,-0.101,-0.061,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:32:37,001CB1U0000001ABB6512440,A,633.686,600.000,8.000,4.500,0.000,2.000,64.800,-0.071,-0.144,0.077,0.058,0.093,0.025,0.044,-0.005,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:32:47,001CB1U0000001ABC6500286,B,617.876,600.000,8.000,4.500,0.000,2.000,46.560,-0.112,-0.116,0.095,0.031,0.085,-0.003,-0.002,0.025,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:32:50,001CB1U0000001ABC6500154,A,635.395,600.000,8.000,4.500,0.000,2.000,70.740,-0.047,-0.137,0.054,0.004,0.063,-0.026,0.079,0.049,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:32:59,001CB1U0000001ABC6500144,B,617.021,600.000,8.000,4.500,0.000,2.000,47.520,-0.098,-0.100,-0.006,-0.047,-0.011,-0.072,-0.029,-0.016,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:33:28,001CB1U0000001ABC6500156,A,635.395,600.000,8.000,4.500,0.000,2.000,69.750,-0.086,-0.231,0.143,0.096,0.144,0.082,-0.075,-0.082,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:33:38,001CB1U0000001ABC6500158,B,617.662,600.000,8.000,4.500,0.000,2.000,46.400,-0.093,-0.072,-0.008,-0.017,-0.020,-0.028,-0.043,-0.017,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:33:41,001CB1U0000001ABC6500160,A,633.472,600.000,8.000,4.500,0.000,2.000,64.680,0.026,-0.092,0.070,0.005,0.076,-0.021,0.007,-0.053,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:33:50,001CB1U0000001ABC6500080,B,616.808,600.000,8.000,4.500,0.000,2.000,47.840,-0.078,-0.053,-0.040,0.026,-0.045,-0.014,0.029,0.095,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:33:54,001CB1U0000001ABC6500162,A,593.520,600.000,8.000,4.500,0.000,2.000,68.610,0.006,-0.038,0.026,0.004,0.073,-0.019,-0.024,-0.034,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:34:04,001CB1U0000001ABC6500052,B,586.042,600.000,8.000,4.500,0.000,2.000,47.040,-0.092,-0.102,-0.019,0.047,-0.034,0.026,-0.106,-0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:34:09,001CB1U0000001ABC6500294,A,632.404,600.000,8.000,4.500,0.000,2.000,66.180,-0.068,-0.201,0.077,0.130,0.093,0.088,-0.058,-0.091,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:34:18,001CB1U0000001ABC6500292,B,616.594,600.000,8.000,4.500,0.000,2.000,47.040,-0.068,-0.129,0.057,0.083,0.063,0.053,-0.102,-0.050,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:34:22,001CB1U0000001ABC6500298,A,634.968,600.000,8.000,4.500,0.000,2.000,71.490,-0.047,-0.190,0.037,0.072,0.034,0.020,0.049,0.064,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:34:31,001CB1U0000001ABC6500296,B,617.448,600.000,8.000,4.500,0.000,2.000,47.040,-0.100,-0.199,-0.012,-0.057,-0.014,-0.044,-0.042,0.010,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:34:35,001CB1U0000001ABC6500302,A,634.327,600.000,8.000,4.500,0.000,2.000,67.590,-0.050,-0.181,0.076,0.050,0.082,0.011,0.053,0.040,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:34:44,001CB1U0000001ABC6500300,B,617.235,600.000,8.000,4.500,0.000,2.000,47.200,-0.083,-0.123,0.009,0.028,-0.002,-0.030,0.070,0.054,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:34:49,001CB1U0000001ABC6500306,A,634.754,600.000,8.000,4.500,0.000,2.000,69.420,-0.026,-0.168,0.097,0.059,0.122,0.051,-0.092,-0.174,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:34:58,001CB1U0000001ABC6500304,B,617.021,600.000,8.000,4.500,0.000,2.000,47.680,-0.075,-0.099,0.053,0.033,0.051,-0.006,-0.071,-0.016,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:35:03,001CB1U0000001ABC6500310,A,634.754,600.000,8.000,4.500,0.000,2.000,61.680,-0.066,-0.117,0.058,0.019,0.073,0.002,0.057,0.037,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:35:12,001CB1U0000001ABC6500308,B,617.876,600.000,8.000,4.500,0.000,2.000,46.880,-0.032,-0.107,0.003,-0.039,-0.004,-0.055,-0.113,-0.044,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:35:16,001CB1U0000001ABC6500314,A,633.686,600.000,8.000,4.500,0.000,2.000,65.880,-0.033,-0.124,0.086,0.071,0.119,0.039,-0.051,-0.125,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:35:25,001CB1U0000001ABC6500312,B,616.808,600.000,8.000,4.500,0.000,2.000,47.200,-0.008,-0.063,0.046,0.012,0.065,0.002,0.025,0.013,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:35:30,001CB1U0000001ABC6500322,A,633.259,600.000,8.000,4.500,0.000,2.000,70.650,-0.091,-0.138,0.091,0.115,0.080,0.070,-0.032,-0.051,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:35:39,001CB1U0000001ABC6500320,B,615.739,600.000,8.000,4.500,0.000,2.000,46.560,-0.076,-0.113,0.046,0.056,-0.002,0.032,-0.051,0.039,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:35:44,001CB1U0000001ABC6500326,A,633.472,600.000,8.000,4.500,0.000,2.000,70.410,-0.091,-0.157,0.021,0.080,0.020,0.051,0.089,0.092,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:35:54,001CB1U0000001ABC6500324,B,615.739,600.000,8.000,4.500,0.000,2.000,46.400,0.047,-0.040,0.034,-0.016,0.092,-0.013,0.044,0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:35:57,001CB1U0000001ABC6500330,A,634.754,600.000,8.000,4.500,0.000,2.000,68.460,-0.054,-0.101,0.056,0.065,0.066,0.027,-0.022,-0.078,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:36:06,001CB1U0000001ABC6500328,B,615.739,600.000,8.000,4.500,0.000,2.000,47.360,-0.023,-0.085,0.002,0.044,-0.018,0.016,0.047,0.091,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:36:11,001CB1U0000001ABC6500332,A,631.549,600.000,8.000,4.500,0.000,2.000,71.100,-0.053,-0.151,0.012,0.059,0.015,0.009,0.070,0.042,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:36:20,001CB1U0000001ABC6500134,B,616.380,600.000,8.000,4.500,0.000,2.000,47.040,0.008,-0.032,-0.004,0.029,-0.024,-0.003,-0.069,-0.012,0,OK
Ñ¹×°Ô¤º¸,11111,YZYH,2TSP,Ò¹°à,11111,11111,0:36:26,001CB1U0000001ABC6500336,A,634.754,600.000,8.000,4.500,0.000,2.000,69.780,-0.076,-0.102,0.043,0.024,0.064,0.002,0.017,-0.043,0,OK
