时间,条码,扫码结果,位置
1:43:28,001CB1U0000001ABB6500746,OK,2
1:43:36,001CB1U0000001ABB6500770,OK,1
1:43:40,001CB1U0000001ABB6500772,OK,2
1:43:48,001CB1U0000001ABB6500774,OK,1
1:43:51,001CB1U0000001ABB6500776,OK,2
1:43:59,001CB1U0000001ABB6500778,OK,1
1:44:35,001CB1U0000001ABB6500748,OK,2
1:44:43,001CB1U0000001ABB6500716,OK,1
1:44:47,001CB1U0000001ABB6500750,OK,2
1:45:44,001CB1U0000001ABB6500782,OK,1
1:45:47,001CB1U0000001ABB6500788,OK,2
1:45:55,001CB1U0000001ABB6500754,OK,1
1:45:58,001CB1U0000001ABB6500762,OK,2
1:46:11,001CB1U0000001ABB6500810,OK,1
1:46:18,001CB1U0000001ABB6500830,OK,2
1:46:22,001CB1U0000001ABB6500814,OK,1
1:47:51,001CB1U0000001ABB6500611,OK,1
1:47:54,001CB1U0000001ABB6500917,OK,2
1:48:02,001CB1U0000001ABA6505340,OK,1
1:48:05,001CB1U0000001ABA6505292,OK,2
1:48:13,001CB1U0000001ABA6505286,OK,1
1:48:17,001CB1U0000001ABA6505266,OK,2
1:48:25,001CB1U0000001ABA6505278,OK,1
1:48:28,001CB1U0000001ABA6505270,OK,2
1:48:37,001CB1U0000001ABA6505284,OK,1
1:48:41,001CB1U0000001ABA6505264,OK,2
1:48:48,001CB1U0000001ABA6505210,OK,1
1:48:53,001CB1U0000001ABA6505272,OK,2
1:49:01,001CB1U0000001ABA6505282,OK,1
1:49:05,001CB1U0000001ABA6505262,OK,2
1:49:13,001CB1U0000001ABB6500832,OK,1
1:49:17,001CB1U0000001ABB6500834,OK,2
1:49:25,001CB1U0000001ABA6505206,OK,1
1:49:30,001CB1U0000001ABA6505274,OK,2
1:49:37,001CB1U0000001ABA6505280,OK,1
1:49:42,001CB1U0000001ABA6505268,OK,2
1:49:53,001CB1U0000001ABB6500836,OK,1
1:49:56,001CB1U0000001ABB6500850,OK,2
1:50:05,001CB1U0000001ABB6500852,OK,1
1:50:08,001CB1U0000001ABB6500800,OK,2
1:50:16,001CB1U0000001ABA6505336,OK,1
1:50:20,001CB1U0000001ABA6505332,OK,2
1:52:09,001CB1U0000001ABA6505176,OK,1
1:52:12,001CB1U0000001ABA6505182,OK,2
1:52:20,001CB1U0000001ABA6505194,OK,1
1:52:23,001CB1U0000001ABA6505232,OK,2
1:55:12,001CB1U0000001ABA6505196,OK,1
1:55:16,001CB1U0000001ABA6505118,OK,2
1:55:24,001CB1U0000001ABB6500798,OK,1
1:55:27,001CB1U0000001ABB6500866,OK,2
1:55:35,001CB1U0000001ABB6500868,OK,1
1:55:38,001CB1U0000001ABB6500870,OK,2
1:55:46,001CB1U0000001ABB6500872,OK,1
1:55:51,001CB1U0000001ABB6500874,OK,2
1:55:59,001CB1U0000001ABB6500876,OK,1
1:56:03,001CB1U0000001ABB6500878,OK,2
1:56:11,001CB1U0000001ABB6500860,OK,1
1:56:16,001CB1U0000001ABB6500880,OK,2
1:56:23,001CB1U0000001ABA6500306,OK,1
1:56:27,001CB1U0000001ABA6504824,OK,2
1:56:35,001CB1U0000001ABA6505200,OK,1
1:56:40,001CB1U0000001ABA6505234,OK,2
1:56:47,001CB1U0000001ABA6500874,OK,1
1:56:52,001CB1U0000001ABA6504570,OK,2
1:57:00,001CB1U0000001ABA6505092,OK,1
1:57:05,001CB1U0000001ABA6504982,OK,2
1:57:12,001CB1U0000001ABA6505236,OK,1
1:57:17,001CB1U0000001ABA6505204,OK,2
1:57:25,001CB1U0000001ABB6500902,OK,1
1:57:30,001CB1U0000001ABB6500914,OK,2
1:57:37,001CB1U0000001ABA6504600,OK,1
1:57:42,001CB1U0000001ABA6500460,OK,2
1:57:50,001CB1U0000001ABA6505174,OK,1
1:57:55,001CB1U0000001ABA6505198,OK,2
2:00:28,001CB1U0000001ABA6504356,OK,1
2:00:31,001CB1U0000001ABA6504662,OK,2
2:00:39,001CB1U0000001ABA6504466,OK,1
2:00:42,001CB1U0000001ABA6504524,OK,2
2:01:10,001CB1U0000001ABB6500916,OK,1
2:01:13,001CB1U0000001ABB6500918,OK,2
2:01:21,001CB1U0000001ABB6500884,OK,1
2:01:24,001CB1U0000001ABB6500796,OK,2
2:01:32,001CB1U0000001ABB6500920,OK,1
2:01:36,001CB1U0000001ABB6500882,OK,2
2:01:50,001CB1U0000001ABB6500858,OK,2
2:01:58,001CB1U0000001ABB6500856,OK,1
2:02:02,001CB1U0000001ABB6500792,OK,2
2:02:09,001CB1U0000001ABA6504576,OK,1
2:02:13,001CB1U0000001ABA6505186,OK,2
2:02:21,001CB1U0000001ABB6500818,OK,1
2:02:24,001CB1U0000001ABB6500928,OK,2
2:02:32,001CB1U0000001ABB6500768,OK,1
2:02:36,001CB1U0000001ABB6500934,OK,2
2:02:44,001CB1U0000001ABB6500938,OK,1
2:02:49,001CB1U0000001ABB6500940,OK,2
2:02:56,001CB1U0000001ABA6504562,OK,1
2:03:01,001CB1U0000001ABA6504560,OK,2
2:03:09,001CB1U0000001ABB6500958,OK,1
2:03:13,001CB1U0000001ABB6500960,OK,2
2:03:22,001CB1U0000001ABB6500962,OK,1
2:03:26,001CB1U0000001ABB6500964,OK,2
2:05:56,001CB1U0000001ABB6500966,OK,1
2:05:59,001CB1U0000001ABB6500968,OK,2
2:06:07,001CB1U0000001ABB6500970,OK,1
2:06:10,001CB1U0000001ABB6500972,OK,2
2:06:18,001CB1U0000001ABA6505192,OK,1
2:06:21,001CB1U0000001AB96513744,OK,2
2:06:29,001CB1U0000001ABB6500870,OK,1
2:06:34,001CB1U0000001ABA6505266,OK,2
2:06:41,001CB1U0000001ABA6503666,OK,1
2:06:46,001CB1U0000001ABA6503702,OK,2
2:06:54,001CB1U0000001ABA6503654,OK,1
2:06:59,001CB1U0000001ABA6503652,OK,2
2:07:06,001CB1U0000001ABA6504342,OK,1
2:07:10,001CB1U0000001ABA6504332,OK,2
2:07:18,001CB1U0000001ABA6503562,OK,1
2:07:23,001CB1U0000001ABA6503650,OK,2
2:07:30,001CB1U0000001ABA6504308,OK,1
2:07:34,001CB1U0000001ABA6504306,OK,2
2:07:42,001CB1U0000001ABA6504254,OK,1
2:07:47,001CB1U0000001ABA6504136,OK,2
2:07:54,001CB1U0000001ABA6504288,OK,1
2:07:59,001CB1U0000001ABA6504286,OK,2
2:08:07,001CB1U0000001ABA6504130,OK,1
2:08:12,001CB1U0000001ABA6504128,OK,2
2:08:58,001CB1U0000001ABB6500974,OK,1
2:09:02,001CB1U0000001ABB6500906,OK,2
2:09:12,001CB1U0000001ABB6500886,OK,1
2:09:15,001CB1U0000001ABB6500976,OK,2
2:09:26,001CB1U0000001ABB6500978,OK,1
2:09:30,001CB1U0000001ABB6500980,OK,2
2:09:38,001CB1U0000001ABB6500982,OK,1
2:09:41,001CB1U0000001ABB6500984,OK,2
2:09:49,001CB1U0000001ABB6500986,OK,1
2:09:54,001CB1U0000001ABB6500988,OK,2
2:10:14,001CB1U0000001ABB6500952,OK,1
2:10:17,001CB1U0000001ABB6500894,OK,2
2:10:56,001CB1U0000001ABB6500954,OK,1
2:11:13,001CB1U0000001ABB6501028,OK,1
2:11:20,001CB1U0000001ABB6501052,OK,2
2:11:24,001CB1U0000001ABB6501050,OK,1
2:11:32,001CB1U0000001ABB6501056,OK,2
2:11:35,001CB1U0000001ABB6501054,OK,1
2:11:43,001CB1U0000001ABB6501060,OK,2
2:11:47,001CB1U0000001ABB6501058,OK,1
2:12:12,001CB1U0000001ABB6501062,OK,1
2:12:16,001CB1U0000001ABB6501064,OK,2
2:12:26,001CB1U0000001ABA6503616,OK,1
2:12:29,001CB1U0000001ABA6503608,OK,2
2:12:41,001CB1U0000001ABB6500944,OK,2
2:12:49,001CB1U0000001ABB6500890,OK,1
2:12:53,001CB1U0000001ABB6500956,OK,2
2:13:01,001CB1U0000001ABA6503636,OK,1
2:13:04,001CB1U0000001ABA6503632,OK,2
2:13:12,001CB1U0000001ABB6500904,OK,1
2:13:15,001CB1U0000001ABB6500924,OK,2
2:13:24,001CB1U0000001ABB6500764,OK,1
2:13:28,001CB1U0000001ABB6500840,OK,2
2:13:36,001CB1U0000001ABA6503896,OK,1
2:13:41,001CB1U0000001ABA6503746,OK,2
2:13:49,001CB1U0000001ABB6500804,OK,1
2:13:53,001CB1U0000001ABB6500802,OK,2
2:14:01,001CB1U0000001ABB6500822,OK,1
2:14:06,001CB1U0000001ABB6500756,OK,2
2:14:14,001CB1U0000001ABB6500806,OK,1
2:14:18,001CB1U0000001ABB6500930,OK,2
2:14:26,001CB1U0000001ABA6503550,OK,1
2:14:30,001CB1U0000001ABA6503538,OK,2
2:14:40,001CB1U0000001ABB6500780,OK,1
2:14:43,001CB1U0000001ABB6500808,OK,2
2:14:53,001CB1U0000001ABB6500854,OK,1
2:14:56,001CB1U0000001ABB6500896,OK,2
2:15:06,001CB1U0000001ABB6500898,OK,1
2:15:09,001CB1U0000001ABB6500838,OK,2
2:15:18,001CB1U0000001ABA6503646,OK,1
2:15:22,001CB1U0000001ABA6503642,OK,2
2:15:55,001CB1U0000001ABB6500862,OK,1
2:15:58,001CB1U0000001ABB6500888,OK,2
2:16:09,001CB1U0000001ABB6500846,OK,1
2:16:12,001CB1U0000001ABB6500844,OK,2
2:16:21,001CB1U0000001ABB6500864,OK,1
2:16:24,001CB1U0000001ABB6500812,OK,2
2:16:37,001CB1U0000001ABB6500900,OK,2
2:16:46,001CB1U0000001ABB6500848,OK,1
2:17:08,001CB1U0000001ABB6500948,OK,2
2:17:16,001CB1U0000001ABB6500946,OK,1
2:17:20,001CB1U0000001ABB6500786,OK,2
2:17:29,001CB1U0000001ABB6501068,OK,1
2:17:33,001CB1U0000001ABB6501070,OK,2
2:17:40,001CB1U0000001ABB6500910,OK,1
2:17:45,001CB1U0000001ABB6500820,OK,2
2:18:26,001CB1U0000001ABA6503410,OK,1
2:18:33,001CB1U0000001ABA6503418,OK,2
2:18:58,001CB1U0000001ABB6500932,OK,2
2:19:06,001CB1U0000001ABB6500936,OK,1
2:19:10,001CB1U0000001ABB6500950,OK,2
2:19:18,001CB1U0000001ABB6500912,OK,1
2:19:21,001CB1U0000001ABB6500758,OK,2
2:19:29,001CB1U0000001ABB6500926,OK,1
2:19:34,001CB1U0000001ABB6500842,OK,2
2:19:42,001CB1U0000001ABB6500794,OK,1
2:19:59,001CB1U0000001ABB6500828,OK,2
2:20:07,001CB1U0000001ABB6500992,OK,1
2:20:11,001CB1U0000001ABB6500998,OK,2
2:20:19,001CB1U0000001ABB6500994,OK,1
2:21:41,001CB1U0000001ABB6501024,OK,2
2:21:49,001CB1U0000001ABB6501002,OK,1
2:21:53,001CB1U0000001ABB6501076,OK,2
2:22:01,001CB1U0000001ABB6501078,OK,1
2:22:06,001CB1U0000001ABB6501080,OK,2
2:22:14,001CB1U0000001ABB6501082,OK,1
2:22:19,001CB1U0000001ABB6501084,OK,2
2:22:27,001CB1U0000001ABB6501086,OK,1
2:22:31,001CB1U0000001ABB6501088,OK,2
2:22:40,001CB1U0000001ABB6501090,OK,1
2:22:44,001CB1U0000001ABB6501092,OK,2
2:22:52,001CB1U0000001ABB6501094,OK,1
2:22:56,001CB1U0000001ABB6501032,OK,2
2:23:04,001CB1U0000001ABA6504060,OK,1
2:23:09,001CB1U0000001ABA6504008,OK,2
2:23:16,001CB1U0000001ABA6503710,OK,1
2:23:38,001CB1U0000001ABA6503718,OK,2
2:23:46,001CB1U0000001ABB6501026,OK,1
2:23:51,001CB1U0000001ABB6501036,OK,2
2:23:59,001CB1U0000001ABB6501030,OK,1
2:24:12,001CB1U0000001ABB6501040,OK,2
2:24:20,001CB1U0000001ABA6503734,OK,1
2:24:25,001CB1U0000001ABA6503644,OK,2
2:24:32,001CB1U0000001ABA6503564,OK,1
2:24:37,001CB1U0000001ABA6503698,OK,2
2:25:09,001CB1U0000001ABB6501034,OK,1
2:25:13,001CB1U0000001ABB6501096,OK,2
2:25:25,001CB1U0000001ABB6500996,OK,1
2:25:33,001CB1U0000001ABB6501012,OK,2
2:25:37,001CB1U0000001ABB6501016,OK,1
2:25:44,001CB1U0000001ABB6501000,OK,2
2:25:48,001CB1U0000001ABB6501004,OK,1
2:25:56,001CB1U0000001ABB6501014,OK,2
2:25:59,001CB1U0000001ABB6501022,OK,1
2:26:08,001CB1U0000001ABB6501074,OK,2
2:26:12,001CB1U0000001ABB6501100,OK,1
2:26:24,001CB1U0000001ABB6500892,OK,1
2:26:27,001CB1U0000001ABB6501102,OK,2
2:26:35,001CB1U0000001ABB6500826,OK,1
2:26:40,001CB1U0000001ABB6500760,OK,2
2:26:48,001CB1U0000001ABB6501104,OK,1
2:26:53,001CB1U0000001ABB6501038,OK,2
2:27:01,001CB1U0000001ABB6501010,OK,1
2:27:05,001CB1U0000001ABB6501018,OK,2
2:27:14,001CB1U0000001ABB6500942,OK,1
2:27:18,001CB1U0000001ABB6501108,OK,2
2:27:26,001CB1U0000001ABB6500816,OK,1
2:27:30,001CB1U0000001ABB6501112,OK,2
2:27:39,001CB1U0000001ABB6501114,OK,1
2:27:43,001CB1U0000001ABB6501116,OK,2
2:27:51,001CB1U0000001ABB6501118,OK,1
2:27:55,001CB1U0000001ABB6501098,OK,2
2:28:04,001CB1U0000001ABB6501120,OK,1
2:28:08,001CB1U0000001ABB6501122,OK,2
2:28:16,001CB1U0000001ABB6500784,OK,1
2:28:20,001CB1U0000001ABB6501008,OK,2
2:29:40,001CB1U0000001ABB6501124,OK,1
2:29:46,001CB1U0000001ABB6501126,OK,2
2:29:55,001CB1U0000001ABB6501020,OK,1
2:29:59,001CB1U0000001ABB6501128,OK,2
2:30:07,001CB1U0000001ABB6501130,OK,1
2:30:12,001CB1U0000001ABB6501132,OK,2
2:30:20,001CB1U0000001ABB6501134,OK,1
2:30:24,001CB1U0000001ABB6501136,OK,2
2:30:32,001CB1U0000001ABA6504524,OK,1
2:30:37,001CB1U0000001ABA6503490,OK,2
2:30:44,001CB1U0000001AB96504525,OK,1
2:30:49,001CB1U0000001AB96504523,OK,2
2:30:58,001CB1U0000001AB96504487,OK,1
2:31:05,001CB1U0000001AB96504489,OK,2
2:31:13,001CB1U0000001ABB6501044,OK,1
2:31:17,001CB1U0000001ABB6501106,OK,2
2:31:25,001CB1U0000001ABB6501138,OK,1
2:31:30,001CB1U0000001ABB6501140,OK,2
2:31:38,001CB1U0000001ABB6501142,OK,1
2:31:42,001CB1U0000001ABB6501144,OK,2
2:31:50,001CB1U0000001ABB6501146,OK,1
2:31:54,001CB1U0000001ABB6501148,OK,2
2:32:02,001CB1U0000001ABB6501150,OK,1
2:32:07,001CB1U0000001ABB6501154,OK,2
2:32:32,001CB1U0000001ABB6501156,OK,1
2:32:39,001CB1U0000001ABB6501158,OK,2
2:32:47,001CB1U0000001ABB6501160,OK,1
2:32:52,NG,NG,2
2:33:00,001CB1U0000001ABB6501164,OK,1
2:33:04,001CB1U0000001ABB6501166,OK,2
2:33:13,001CB1U0000001ABB6501168,OK,1
2:33:17,001CB1U0000001ABB6501110,OK,2
2:33:25,001CB1U0000001ABB6501178,OK,1
2:33:29,001CB1U0000001ABB6501202,OK,2
2:33:37,001CB1U0000001AB96504529,OK,1
2:33:41,001CB1U0000001AB96504531,OK,2
2:33:49,001CB1U0000001AB96504507,OK,1
2:33:53,001CB1U0000001AB96504509,OK,2
2:34:01,001CB1U0000001AB96504543,OK,1
2:34:05,001CB1U0000001AB96504539,OK,2
2:34:25,001CB1U0000001ABB6501204,OK,1
2:34:31,001CB1U0000001ABB6501206,OK,2
2:34:49,001CB1U0000001AB96504495,OK,1
2:34:52,001CB1U0000001AB96504385,OK,2
2:35:00,001CB1U0000001AB96504535,OK,1
2:35:04,001CB1U0000001AB96504545,OK,2
2:35:12,001CB1U0000001AB96504537,OK,1
2:35:17,001CB1U0000001AB96504533,OK,2
2:35:25,001CB1U0000001AB96504553,OK,1
2:35:30,001CB1U0000001AB96504527,OK,2
2:36:24,001CB1U0000001ABB6501208,OK,1
2:36:27,001CB1U0000001ABB6501170,OK,2
2:36:35,001CB1U0000001ABB6501180,OK,1
2:36:39,001CB1U0000001ABB6501214,OK,2
2:36:47,001CB1U0000001ABB6501184,OK,1
2:36:50,001CB1U0000001ABB6501216,OK,2
2:37:09,001CB1U0000001ABB6501188,OK,1
2:37:13,001CB1U0000001ABB6501182,OK,2
2:37:21,001CB1U0000001ABB6501192,OK,1
2:37:24,001CB1U0000001ABB6501186,OK,2
2:37:51,001CB1U0000001ABB6501196,OK,1
2:37:54,001CB1U0000001ABB6501190,OK,2
2:38:42,001CB1U0000001ABB6501200,OK,1
2:38:45,001CB1U0000001ABB6501194,OK,2
2:38:53,001CB1U0000001AB96504413,OK,1
2:38:56,001CB1U0000001AB96504187,OK,2
2:39:04,001CB1U0000001ABB6500882,OK,1
2:39:07,001CB1U0000001ABA6503702,OK,2
2:39:24,001CB1U0000001ABB6501222,OK,2
2:39:33,001CB1U0000001ABB6501224,OK,1
2:39:36,001CB1U0000001ABB6501226,OK,2
2:39:46,001CB1U0000001AB96504441,OK,1
2:39:49,001CB1U0000001AB96504153,OK,2
2:39:57,001CB1U0000001AB96504513,OK,1
2:40:00,001CB1U0000001AB96503337,OK,2
2:40:08,001CB1U0000001AB96504405,OK,1
2:40:11,001CB1U0000001AB96504471,OK,2
2:40:19,001CB1U0000001AB96504511,OK,1
2:40:29,001CB1U0000001AB96504503,OK,2
2:40:37,001CB1U0000001AB96504521,OK,1
2:40:44,001CB1U0000001AB96504501,OK,2
2:40:51,001CB1U0000001AB96504389,OK,1
2:40:56,001CB1U0000001AB96504505,OK,2
2:41:05,001CB1U0000001ABB6501242,OK,1
2:41:09,001CB1U0000001ABB6501244,OK,2
2:41:25,001CB1U0000001ABB6501248,OK,2
2:41:33,001CB1U0000001AB96504517,OK,1
2:41:37,001CB1U0000001AB96504519,OK,2
2:41:45,001CB1U0000001AB96504497,OK,1
2:41:50,001CB1U0000001AB96504499,OK,2
2:42:47,001CB1U0000001ABB6501258,OK,2
2:42:58,001CB1U0000001ABB6501252,OK,1
2:43:01,001CB1U0000001ABB6501280,OK,2
2:44:49,001CB1U0000001ABB6501282,OK,1
2:44:52,001CB1U0000001ABB6501254,OK,2
2:45:00,001CB1U0000001ABB6501236,OK,1
2:45:04,001CB1U0000001ABB6501238,OK,2
2:45:16,001CB1U0000001ABB6501210,OK,2
2:46:10,001CB1U0000001ABB6500854,OK,1
2:46:13,001CB1U0000001ABB6501162,OK,2
2:46:21,001CB1U0000001AB96504095,OK,1
2:46:24,001CB1U0000001AB96504027,OK,2
2:46:32,001CB1U0000001ABB6501294,OK,1
2:46:36,001CB1U0000001ABB6501198,OK,2
2:46:44,001CB1U0000001AB96504409,OK,1
2:46:48,001CB1U0000001AB96504317,OK,2
2:46:56,001CB1U0000001AB96504411,OK,1
2:47:00,001CB1U0000001AB96504423,OK,2
2:47:08,001CB1U0000001AB96504475,OK,1
2:47:13,001CB1U0000001AB96504477,OK,2
2:47:21,001CB1U0000001AB96504217,OK,1
2:47:25,001CB1U0000001AB96504207,OK,2
2:47:33,001CB1U0000001AB96504379,OK,1
2:47:38,001CB1U0000001AB96504251,OK,2
2:47:45,001CB1U0000001AB96504353,OK,1
2:47:50,001CB1U0000001AB96504201,OK,2
2:47:58,001CB1U0000001ABB6501262,OK,1
2:48:03,001CB1U0000001ABB6501266,OK,2
2:48:10,001CB1U0000001AB96504239,OK,1
2:48:16,001CB1U0000001AB96504241,OK,2
2:48:24,001CB1U0000001AB96504361,OK,1
2:48:30,001CB1U0000001AB96504197,OK,2
2:48:38,001CB1U0000001ABB6501256,OK,1
2:48:42,001CB1U0000001ABB6501240,OK,2
2:49:14,001CB1U0000001ABB6501212,OK,2
2:49:22,001CB1U0000001ABB6501288,OK,1
2:49:26,001CB1U0000001ABB6501176,OK,2
2:49:52,001CB1U0000001ABB6501230,OK,1
2:49:55,001CB1U0000001ABB6501296,OK,2
2:50:19,001CB1U0000001ABB6501272,OK,1
2:50:23,001CB1U0000001ABB6501286,OK,2
2:50:32,001CB1U0000001ABB6501234,OK,1
2:50:36,001CB1U0000001ABB6501172,OK,2
2:51:54,001CB1U0000001ABA6503662,OK,1
2:51:57,001CB1U0000001ABA6503624,OK,2
2:52:05,001CB1U0000001AB96503921,OK,1
2:52:08,001CB1U0000001AB96503573,OK,2
2:52:16,001CB1U0000001AB96503865,OK,1
2:52:19,NG,NG,2
2:52:26,001CB1U0000001AB96503869,OK,1
2:52:32,001CB1U0000001AB96503849,OK,2
2:52:39,001CB1U0000001AB96503361,OK,1
2:52:54,001CB1U0000001AB96503909,OK,2
2:53:01,001CB1U0000001AB96504479,OK,1
2:53:05,001CB1U0000001AB96503851,OK,2
2:53:13,001CB1U0000001AB96503709,OK,1
2:53:18,001CB1U0000001AB96503701,OK,2
2:53:26,001CB1U0000001ABB6501304,OK,1
2:53:30,001CB1U0000001ABB6501046,OK,2
2:53:38,001CB1U0000001ABB6501306,OK,1
2:53:43,001CB1U0000001ABB6501308,OK,2
2:53:50,001CB1U0000001AB96504485,OK,1
2:54:02,001CB1U0000001AB96504483,OK,2
2:54:10,001CB1U0000001AB96503565,OK,1
2:54:14,001CB1U0000001AB96503707,OK,2
2:54:22,001CB1U0000001AB96504481,OK,1
2:54:27,001CB1U0000001AB96504473,OK,2
2:54:36,001CB1U0000001ABB6501318,OK,1
2:54:40,001CB1U0000001ABB6501320,OK,2
2:54:50,001CB1U0000001ABB6501322,OK,1
2:54:53,001CB1U0000001ABB6501324,OK,2
2:55:01,001CB1U0000001ABB6501326,OK,1
2:55:12,001CB1U0000001ABB6501328,OK,2
2:55:36,001CB1U0000001ABB6501338,OK,1
2:55:39,001CB1U0000001ABB6501340,OK,2
2:56:22,001CB1U0000001ABB6501342,OK,1
2:56:26,001CB1U0000001ABB6501356,OK,2
2:56:37,001CB1U0000001ABB6501358,OK,1
2:56:40,001CB1U0000001ABB6501360,OK,2
2:56:51,001CB1U0000001ABB6501362,OK,1
2:56:54,001CB1U0000001ABB6501290,OK,2
2:57:09,001CB1U0000001ABB6501274,OK,1
2:57:19,001CB1U0000001ABB6501332,OK,2
2:57:23,001CB1U0000001ABB6501364,OK,1
2:57:30,001CB1U0000001AB96503711,OK,2
2:57:33,001CB1U0000001AB96503653,OK,1
2:57:41,001CB1U0000001ABB6501350,OK,2
2:57:45,001CB1U0000001ABB6501278,OK,1
2:57:53,001CB1U0000001ABB6501270,OK,2
2:57:57,001CB1U0000001ABB6501366,OK,1
2:58:09,001CB1U0000001ABB6501368,OK,1
2:58:13,001CB1U0000001ABB6501302,OK,2
2:58:21,001CB1U0000001ABB6501276,OK,1
2:58:25,001CB1U0000001ABB6501370,OK,2
2:58:34,001CB1U0000001ABB6501372,OK,1
2:58:39,001CB1U0000001ABB6501374,OK,2
2:58:47,001CB1U0000001ABB6501228,OK,1
2:58:52,001CB1U0000001ABB6501376,OK,2
2:59:00,001CB1U0000001ABB6501336,OK,1
2:59:04,001CB1U0000001ABB6501378,OK,2
2:59:12,001CB1U0000001ABB6501380,OK,1
2:59:17,001CB1U0000001ABB6501382,OK,2
2:59:25,001CB1U0000001AB96503643,OK,1
2:59:29,001CB1U0000001AB96503647,OK,2
2:59:37,001CB1U0000001ABB6501334,OK,1
2:59:41,001CB1U0000001ABB6501384,OK,2
2:59:59,001CB1U0000001ABB6501388,OK,2
3:00:07,001CB1U0000001ABB6501390,OK,1
3:00:20,001CB1U0000001ABB6501392,OK,2
3:00:28,001CB1U0000001ABB6501394,OK,1
3:00:34,001CB1U0000001ABB6501232,OK,2
3:00:42,001CB1U0000001ABB6501396,OK,1
3:00:47,001CB1U0000001ABB6501314,OK,2
3:00:55,001CB1U0000001ABB6501398,OK,1
3:01:01,001CB1U0000001ABB6501400,OK,2
3:01:10,001CB1U0000001ABB6501402,OK,1
3:01:26,001CB1U0000001ABB6501268,OK,2
3:01:38,001CB1U0000001ABB6501404,OK,1
3:01:46,001CB1U0000001ABB6501220,OK,2
3:01:49,001CB1U0000001ABB6501006,OK,1
3:01:57,001CB1U0000001ABB6501310,OK,2
3:02:01,001CB1U0000001ABB6501406,OK,1
3:02:09,001CB1U0000001ABB6501300,OK,2
3:02:12,001CB1U0000001ABB6501408,OK,1
3:02:23,001CB1U0000001ABB6501410,OK,1
3:02:34,001CB1U0000001ABB6501354,OK,2
3:02:42,001CB1U0000001ABB6501352,OK,1
3:02:48,001CB1U0000001ABB6501412,OK,2
3:02:55,001CB1U0000001AB96503405,OK,1
3:03:01,001CB1U0000001AB96503457,OK,2
3:03:09,001CB1U0000001ABB6501414,OK,1
3:03:14,001CB1U0000001ABB6501416,OK,2
3:03:29,001CB1U0000001ABB6501813,OK,2
3:03:36,001CB1U0000001AB96503519,OK,1
3:03:41,001CB1U0000001AB96503525,OK,2
3:03:48,001CB1U0000001AB96503445,OK,1
3:03:55,001CB1U0000001AB96503517,OK,2
3:04:03,001CB1U0000001AB96503475,OK,1
3:04:08,001CB1U0000001AB96503595,OK,2
3:04:15,001CB1U0000001AB96503433,OK,1
3:04:35,001CB1U0000001AB96503427,OK,2
3:04:42,001CB1U0000001AB96503623,OK,1
3:04:49,001CB1U0000001AB96503603,OK,2
3:04:57,001CB1U0000001AB96503435,OK,1
3:05:01,001CB1U0000001AB96503451,OK,2
3:05:09,001CB1U0000001AB96503627,OK,1
3:05:16,001CB1U0000001AB96503629,OK,2
3:05:37,001CB1U0000001ABB6501418,OK,1
3:05:41,001CB1U0000001ABB6501420,OK,2
3:06:53,001CB1U0000001ABB6501422,OK,1
3:06:56,001CB1U0000001ABB6501424,OK,2
3:07:07,001CB1U0000001ABB6501426,OK,1
3:07:10,001CB1U0000001ABB6501841,OK,2
3:07:18,001CB1U0000001ABB6501428,OK,1
3:07:22,001CB1U0000001ABB6501430,OK,2
3:07:30,001CB1U0000001ABB6501847,OK,1
3:07:33,001CB1U0000001ABB6501432,OK,2
3:07:42,001CB1U0000001ABB6501797,OK,1
3:07:45,001CB1U0000001ABB6501434,OK,2
3:07:59,001CB1U0000001ABB6501436,OK,2
3:09:10,001CB1U0000001ABB6501438,OK,1
3:09:13,001CB1U0000001ABB6501440,OK,2
3:09:51,001CB1U0000001ABB6501442,OK,1
3:09:54,001CB1U0000001ABB6501444,OK,2
3:10:57,001CB1U0000001ABB6501446,OK,1
3:11:00,001CB1U0000001ABB6501448,OK,2
3:11:15,001CB1U0000001ABB6501450,OK,1
3:11:18,001CB1U0000001ABB6501452,OK,2
3:11:40,001CB1U0000001ABB6501454,OK,1
3:11:43,001CB1U0000001ABB6501456,OK,2
3:11:52,001CB1U0000001ABB6501458,OK,1
3:11:55,001CB1U0000001ABB6501460,OK,2
3:12:37,001CB1U0000001ABB6501462,OK,1
3:12:40,001CB1U0000001ABB6501464,OK,2
3:12:55,001CB1U0000001ABB6501466,OK,1
3:12:58,001CB1U0000001ABB6501468,OK,2
3:13:09,001CB1U0000001ABB6501470,OK,1
3:13:12,001CB1U0000001ABB6501472,OK,2
3:13:25,001CB1U0000001ABB6501474,OK,1
3:13:28,001CB1U0000001ABB6501476,OK,2
3:13:59,001CB1U0000001ABB6501480,OK,2
3:14:09,001CB1U0000001ABB6501482,OK,1
3:14:13,001CB1U0000001ABB6501484,OK,2
3:14:30,001CB1U0000001ABB6501486,OK,1
3:14:33,001CB1U0000001ABB6501488,OK,2
3:14:53,001CB1U0000001ABB6501490,OK,1
3:14:57,001CB1U0000001ABB6501492,OK,2
3:15:26,001CB1U0000001ABB6501494,OK,1
3:15:30,001CB1U0000001ABB6501496,OK,2
3:16:12,001CB1U0000001ABB6501498,OK,1
3:16:15,001CB1U0000001ABB6501500,OK,2
